date,price,volume
2022-02-05,18.07,53536832.11
2022-02-06,18.88,116306887.52
2022-02-07,18.37,106949073.84
2022-02-08,18.69,59438949.11
2022-02-09,17.51,112311767.87
2022-02-10,16.21,97952177.77
2022-02-11,15.96,64232927.28
2022-02-12,15.6,41972267.45
2022-02-13,15.9,66266359.2
2022-02-14,17.35,72326095.24
2022-02-15,17.13,63929665.26
2022-02-16,15.6,86483308.12
2022-02-17,15.2,75281023.13
2022-02-18,15.52,55203154.12
2022-02-19,14.6,66980817.46
2022-02-20,13.5,100669074.18
2022-02-21,13.99,92261415.86
2022-02-22,13.33,70190871.11
2022-02-23,13.28,172851379.73
2022-02-24,14.38,67303645.9
2022-02-25,14.72,46891380.47
2022-02-26,13.65,59051227.21
2022-02-27,15.14,73164504.59
2022-02-28,15.36,70540921.19
2022-03-01,15.29,62984231.28
2022-03-02,14.9,46591286.58
2022-03-03,13.72,57035353.66
2022-03-04,14.02,26724737.36
2022-03-05,13.32,28535002.13
2022-03-06,12.7,68622459.86
2022-03-07,13.09,44991393.22
2022-03-08,14.01,53132619.44
2022-03-09,13.17,39308191.02
2022-03-10,13.05,33129520.38
2022-03-11,13.16,18321069.46
2022-03-12,12.72,19124584.13
2022-03-13,13.41,32651075.46
2022-03-14,13.7,34762376.91
2022-03-15,14.69,58445092.32
2022-03-16,14.42,30859612.22
2022-03-17,15.03,45184153.71
2022-03-18,15.01,29448587.89
2022-03-19,14.55,28294661.32
2022-03-20,15.0,37780623.98
2022-03-21,15.44,40977127.26
2022-03-22,15.84,36852982.94
