date,price,volume
2021-02-10,48006.18,3377367971.59
2021-02-11,47435.54,2831634659.58
2021-02-12,47222.32,1571324550.44
2021-02-13,48652.87,1841963034.08
2021-02-14,47936.51,2502097939.18
2021-02-15,49184.63,3237085085.6
2021-02-16,52154.91,3423930178.2
2021-02-17,51591.61,2205232619.94
2021-02-18,55933.47,3893034056.64
2021-02-19,55900.84,2974872569.57
2021-02-20,57469.95,1934005633.01
2021-02-21,54121.17,6995162441.1
2021-02-22,48898.7,8016450648.12
2021-02-23,49738.17,3729774704.65
2021-02-24,47082.87,3643008748.86
2021-02-25,46324.5,4204800171.81
2021-02-26,46191.39,1831237567.32
2021-02-27,45261.03,2776726256.13
2021-02-28,49635.07,3146266419.71
2021-03-01,48501.21,2105387914.68
2021-03-02,50392.55,2615513552.66
2021-03-03,48363.74,3024053725.58
2021-03-04,48775.37,2907395734.68
2021-03-05,48892.8,1214194643.85
2021-03-06,50964.18,1658558074.88
2021-03-07,52405.02,2445827949.75
2021-03-08,54928.7,2898199576.25
2021-03-09,55893.31,3898251700.72
2021-03-10,57809.41,3340389094.49
2021-03-11,57256.22,3079097934.08
2021-03-12,61179.79,3439594034.95
2021-03-13,58998.89,2105197604.06
2021-03-14,55665.01,4297382088.92
2021-03-15,56925.01,3441195999.4
2021-03-16,58909.0,3493543493.16
2021-03-17,57643.32,3178687259.25
2021-03-18,58060.21,2397999967.37
2021-03-19,58101.34,1687922804.56
2021-03-20,57374.95,1958214099.07
2021-03-21,54095.36,2865346861.49
2021-03-22,54355.45,2444787014.61
2021-03-23,52303.02,3420695083.54
2021-03-24,51336.09,3617760373.16
2021-03-25,55055.43,2461374478.26
2021-03-26,55863.73,1514783182.02
2021-03-27,55781.01,1345583216.95
2021-03-28,57626.1,2950020309.68
2021-03-29,58781.54,2064647135.86
2021-03-30,58793.8,2727194335.71
2021-03-31,58730.82,1648724834.05
2021-04-01,58987.8,1765524921.41
2021-04-02,57074.97,1470430519.81
2021-04-03,58219.43,1093079652.2
2021-04-04,59119.56,1439529332.47
2021-04-05,58010.35,1535666142.46
2021-04-06,55951.98,2855410824.81
2021-04-07,58084.46,1458096433.7
2021-04-08,58106.85,1241735091.75
2021-04-09,59784.8,2322058695.22
2021-04-10,59980.45,1218894531.01
2021-04-11,59845.76,1913098388.79
2021-04-12,63558.48,3299086696.94
2021-04-13,62964.27,4066819695.96
2021-04-14,63233.03,2146219571.03
2021-04-15,61416.41,3544777400.64
2021-04-16,60056.07,2093039585.66
2021-04-17,56246.82,6264051811.58
2021-04-18,55680.11,2732647682.18
2021-04-19,56496.06,3091319805.6
2021-04-20,53803.25,2312255459.33
2021-04-21,51717.61,4488994737.96
2021-04-22,51178.03,5241192198.03
2021-04-23,50115.99,1695108976.06
2021-04-24,49120.97,2176241676.28
2021-04-25,54062.29,3254396664.97
2021-04-26,55073.48,2220077233.11
2021-04-27,54877.94,2339383717.48
2021-04-28,53581.58,2359198137.55
2021-04-29,57757.97,2719315702.2
2021-04-30,57843.16,1511783659.93
2021-05-01,56623.51,1230710822.31
2021-05-02,57195.07,2371465902.34
2021-05-03,53244.07,3556756117.3
2021-05-04,57506.88,3200062630.96
2021-05-05,56441.94,2878647496.02
2021-05-06,57374.33,2439662460.45
2021-05-07,58943.13,2211507566.18
2021-05-08,58294.18,2645394205.33
2021-05-09,55870.01,4067497161.41
2021-05-10,56747.52,2395231325.24
2021-05-11,49504.08,4035173480.67
2021-05-12,49700.6,5919941739.84
2021-05-13,49887.96,2156016499.66
2021-05-14,46775.29,2591003797.63
2021-05-15,46490.71,3693969204.75
2021-05-16,43552.14,5896147491.21
2021-05-17,42886.02,3159184422.64
2021-05-18,36771.87,11120220854.77
2021-05-19,40597.4,5531454912.79
2021-05-20,37350.39,4573692788.95
2021-05-21,37491.5,2808008188.27
2021-05-22,34716.84,4494413873.1
2021-05-23,38837.76,3981461441.04
2021-05-24,38387.36,2529569055.97
2021-05-25,39295.08,2607759779.42
2021-05-26,38538.84,1804036815.09
2021-05-27,35680.92,3104364367.82
2021-05-28,34611.58,2127790128.94
2021-05-29,35662.59,1325408340.1
2021-05-30,37290.83,1821662523.97
2021-05-31,36683.51,1626268789.21
2021-06-01,37576.98,1494571249.19
2021-06-02,39229.66,1586641442.02
2021-06-03,36861.5,1837944242.33
2021-06-04,35538.4,1444088532.56
2021-06-05,35798.57,986275148.28
