date,price,volume
2021-03-29,1.213,44055807.04
2021-03-30,1.192,49419154.93
2021-03-31,1.184,39610869.69
2021-04-01,1.191,53670646.03
2021-04-02,1.164,56241858.14
2021-04-03,1.182,26614176.02
2021-04-04,1.212,51005972.05
2021-04-05,1.254,125201929.16
2021-04-06,1.174,71819740.02
2021-04-07,1.219,32253308.38
2021-04-08,1.202,28257531.97
2021-04-09,1.218,52424983.51
2021-04-10,1.263,79402786.4
2021-04-11,1.315,106273611.71
2021-04-12,1.413,135881399.53
2021-04-13,1.453,237618966.88
2021-04-14,1.48,91361179.8
2021-04-15,1.412,150923353.27
2021-04-16,1.373,66187782.06
2021-04-17,1.279,180334143.37
2021-04-18,1.196,94881758.67
2021-04-19,1.269,139661587.07
2021-04-20,1.204,89127169.02
2021-04-21,1.145,113264449.04
2021-04-22,1.159,177927123.17
2021-04-23,1.105,64373069.19
2021-04-24,1.092,60110463.11
2021-04-25,1.238,91822699.54
2021-04-26,1.309,86043075.28
2021-04-27,1.338,89611154.11
2021-04-28,1.308,135826339.77
2021-04-29,1.354,67299102.94
2021-04-30,1.353,44184231.43
2021-05-01,1.328,45874211.47
2021-05-02,1.363,67078921.8
2021-05-03,1.273,102040241.87
2021-05-04,1.48,186707971.99
2021-05-05,1.649,393108691.29
2021-05-06,1.655,236892851.89
2021-05-07,1.623,107546719.75
2021-05-08,1.77,259727793.62
2021-05-09,1.645,203186962.07
2021-05-10,1.764,147393918.82
2021-05-11,1.559,202920466.15
2021-05-12,1.929,501409792.93
2021-05-13,2.009,202713436.1
2021-05-14,2.175,507407769.29
2021-05-15,2.307,459097571.19
2021-05-16,2.031,433216591.32
2021-05-17,2.006,209644283.58
2021-05-18,1.471,781513663.93
2021-05-19,1.802,453228691.95
2021-05-20,1.551,331991066.24
2021-05-21,1.465,180081183.25
2021-05-22,1.316,338925172.59
2021-05-23,1.551,223656156.58
2021-05-24,1.554,170343022.26
2021-05-25,1.782,286276096.06
2021-05-26,1.654,136768582.33
2021-05-27,1.514,175907135.93
2021-05-28,1.404,134907385.46
2021-05-29,1.576,175310366.49
2021-05-30,1.74,151571562.7
2021-05-31,1.735,153824983.71
2021-06-01,1.754,125311773.24
2021-06-02,1.845,123894855.24
2021-06-03,1.708,177339958.74
2021-06-04,1.657,100757323.29
2021-06-05,1.677,47914801.67
2021-06-06,1.565,124304327.8
2021-06-07,1.584,193098516.83
2021-06-08,1.627,123181287.7
2021-06-09,1.533,77042169.74
2021-06-10,1.436,79811144.13
2021-06-11,1.477,76321912.81
2021-06-12,1.559,85040079.32
2021-06-13,1.577,78537353.52
2021-06-14,1.556,59489310.74
2021-06-15,1.484,51011496.16
2021-06-16,1.482,44145311.69
2021-06-17,1.415,61044771.63
2021-06-18,1.385,43756712.75
2021-06-19,1.426,86425758.38
2021-06-20,1.176,151459034.1
2021-06-21,1.155,210021036.69
2021-06-22,1.251,124766882.83
2021-06-23,1.358,85325605.15
2021-06-24,1.255,46735357.68
2021-06-25,1.251,29606234.94
2021-06-26,1.337,23229043.91
2021-06-27,1.326,26582760.61
2021-06-28,1.371,35934284.11
2021-06-29,1.384,41253112.24
2021-06-30,1.336,25647402.09
2021-07-01,1.395,28875675.07
2021-07-02,1.405,22294048.93
2021-07-03,1.46,18953697.63
2021-07-04,1.405,42506589.01
2021-07-05,1.418,32474525.59
2021-07-06,1.403,25367419.65
2021-07-07,1.329,43575459.98
2021-07-08,1.35,40729463.81
2021-07-09,1.336,18561484.53
2021-07-10,1.348,17131802.53
2021-07-11,1.314,27617453.98
2021-07-12,1.265,36092318.07
2021-07-13,1.263,42740406.97
2021-07-14,1.226,32855655.63
2021-07-15,1.172,32488151.5
2021-07-16,1.173,25644632.59
2021-07-17,1.183,19246511.23
2021-07-18,1.122,26985843.86
2021-07-19,1.055,69767786.57
2021-07-20,1.169,67879337.32
2021-07-21,1.186,33304963.68
2021-07-22,1.207,25836119.46
2021-07-23,1.234,31267655.95
2021-07-24,1.229,23368546.32
2021-07-25,1.256,107277399.85
2021-07-26,1.28,53421500.18
2021-07-27,1.287,38644325.56
2021-07-28,1.284,29005091.73
2021-07-29,1.311,34534651.14
2021-07-30,1.318,30409147.12
2021-07-31,1.316,50338495.66
2021-08-01,1.31,28151492.37
2021-08-02,1.368,53758661.09
2021-08-03,1.377,42139434.55
2021-08-04,1.387,40428282.27
2021-08-05,1.402,51224897.78
2021-08-06,1.475,64995565.84
2021-08-07,1.427,50374850.02
2021-08-08,1.476,54972482.87
2021-08-09,1.678,125239929.46
2021-08-10,1.797,220512410.38
2021-08-11,1.831,161416455.63
2021-08-12,2.139,325366841.73
2021-08-13,2.191,232636746.22
2021-08-14,2.169,152361870.0
2021-08-15,2.073,127564365.29
2021-08-16,1.925,176535754.47
2021-08-17,2.105,199913570.77
